MOFname,linker-SMILES,RDKitLinkerSanity
GIRGUL_clean,"['C(=O)([O])c1ncc(cc1C(=O)[O])CC', 'n1ccc(c2ccncc2)cc1']",True
GIRHEW_clean,"['c1cc(ccn1)C(=O)[O]', 'c1(nnn[n]1)N']",True
GIRXUC_clean,['c1(cc(C(=O)[O])cc(c1)C(=O)[O])C(=O)[O]'],True
GIRYAJ_clean,"['[O]C(=O)c1cc(C(=O)[O])cc(C(=O)[O])c1', 'O=N(=O)[O]']",True
GIRYEN_clean,"['c1(c(cc(cc1)N(=O)=O)C(=O)[O])C(=O)[O]', 'c1cc(ccn1)/C=C/c1ccncc1']",True
GIRYIR_clean,"['O=N(=O)c1ccc(c(c1)C(=O)[O])C(=O)[O]', 'c1c(/C=C/c2ccncc2)ccnc1']",True
GIRYOX_clean,"['c1c(ccnc1)/C=C/c1ccncc1', 'O=N(=O)c1cc(C(=O)[O])c(cc1)C(=O)[O]']",True
GIRYUD_clean,"['c1(c(cc(cc1)N(=O)=O)C(=O)[O])C(=O)[O]', 'c1cc(ccn1)/C=C/c1ccncc1']",True
GIRZAK_clean,"['n1ccc([C][C]c2ccncc2)cc1', 'c1c(c(cc(N(=O)=O)c1)C(=O)[O])C(=O)[O]', 'c1cnccc1[C@H]1[C@@H](c2ccncc2)[C@H](c2ccncc2)[C@@H]1c1ccncc1']",True
GISMAY_clean,['c1cc(OCC(COc2ccc(cc2)C(=O)[O])(COc2ccc(cc2)C(=O)[O])COc2ccc(cc2)C(=O)[O])ccc1C(=O)[O]'],True
GISMIG_clean,"['[O]C(=O)c1ncccc1C(=O)[O]', 'c1nccn1CCCCn1ccnc1']",True
GISNED_clean,['C(=O)(c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O])(COc1ccc(C(=O)[O])cc1)COc1ccc(C(=O)[O])cc1)[O]'],True
GISWEM_clean,"['C(=O)(c1cc(cc(c1)c1ccncc1)C(=O)[O])[O]', 'c1cn(cn1)c1ccc(c2ccc(n3ccnc3)cc2)cc1']",True
GISZUD_clean,['[C]#[C]'],True
GISZUF_clean,"['c1cc(ccn1)[C@@H]1[C@@H](c2ccncc2)[C@H](c2ccncc2)[C@H]1c1ccncc1', 'S(=O)(=O)([O])[O]']",True
GITPIK_clean,['c1(C(=O)[O])ccc(NC2=NC(=[N]=C(N(CC(=O)[O])CC(=O)[O])[N]2)Nc2ccc(cc2)C(=O)[O])cc1'],False
GITTOT01_manual,"['C1=NC(=N[CH]1)C', '[c]1[n]c(nc1)C']",True
GITTOT_manual,['C1=NC(=N[CH]1)C'],True
GITTUZ_clean,"['c12ccccc2[n]cn1', 'n1cc[n]c1N(=O)=O']",True
GITVEL01_clean,"['c1cnc[n]1', 'O=N(=O)c1ncc[n]1']",True
GITVEL_clean,"['c1cnc[n]1', 'O=N(=O)c1ncc[n]1']",True
GITWIQ_clean,['O=N(=O)c1ncc[n]1'],True
GITZAM_clean,"['c12ccc(n3ccnc3)cc2C(C)(c2c1ccc(c2)n1cncc1)C', 'O=C([C@H]1CC[C@@H](C(=O)[O])CC1)[O]']",True
GIVHIC_clean,['c1(=S)ccccn1CCn1ccccc1=S'],True
GIVNIK_clean,['C(#N)c1ccc(cc1)[C](c1ccc[n]1)c1ccc(c2ccc([C](c3ccc[n]3)c3ccc(cc3)C#N)[n]2)[n]1'],True
GIVNOQ_clean,['c1cc([C](c2ccc(c3ccc([C](c4ccc(cc4)C#N)c4ccc[n]4)[n]3)[n]2)c2[c][c]c([c][c]2)C#N)[n]c1'],True
ALOLIY_clean,['C(=O)(c1cc(cc(c1)c1cc(cc(c1)C(=O)[O])C(=O)[O])C(=O)[O])[O]'],True
ALONEV_clean,"['[C]#N', '[C@]123[C@@]4([C@]51[C@]24/N=C(\\C)/[CH]/C(=N/[C@]12[C@]46[C@]1([C@]24/N=C(/[CH]/C(=N/5)/C)\\C)/N=C(\\C)/[CH]/C(=N/[C][C]/N=C(/[CH]/C(=N/6)/C)\\C)/C)/C)O[C](C)/C=C(/C)\\O[C@]12[C@@]4([C@]51[C@]24O/C(=C\\[C](C)O[C][C]O[C](/C=C(/C)\\O5)C)/C)O/C(=C/[C](C)O3)/C']",True
ALUJEX_clean,['c1cc(C(=O)[O])ccc1C(=O)[O]'],True
ALUJIB_clean,['[O]C(=O)c1ccc(cc1)C(=O)[O]'],True
ALUJOH_clean,['[O]C(=O)c1ccc(cc1)C(=O)[O]'],True
ALUKAU_clean,['O=C([O])c1ccc(C(=O)[O])cc1'],True
ALUKIC_clean,['N(=N\\c1ccc(C(=O)[O])cc1)/c1ccc(C(=O)[O])cc1'],True
ALUKOI_clean,['N(=N\\c1ccc(C(=O)[O])cc1)/c1ccc(C(=O)[O])cc1'],True
ALUKUO_clean,['N(=N\\c1ccc(C(=O)[O])cc1)/c1ccc(C(=O)[O])cc1'],True
ALULAV_clean,['N(=N\\c1ccc(C(=O)[O])cc1)/c1ccc(C(=O)[O])cc1'],True
ALULEZ_clean,['N(=N\\c1ccc(C(=O)[O])cc1)/c1ccc(C(=O)[O])cc1'],True
ALULID_clean,['[N]([N]c1ccc(cc1)C(=O)[O])c1ccc(cc1)C(=O)[O]'],True
ALURAB_clean,"['C(=O)([C@@H](C)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)C(=O)[O])C(=O)N[C@H](C)C(=O)[O])[O]', 'c1cnccc1c1ccncc1']",True
ALUREF_clean,"['C(=O)([C@H](C)NC(=O)c1cc(cc(c1)C(=O)N[C@@H](C)C(=O)[O])C(=O)N[C@@H](C)C(=O)[O])[O]', 'c1cnccc1c1ccncc1']",True
ALURIJ_clean,"['C(=O)([C@@H](C)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)C(=O)[O])C(=O)N[C@H](C)C(=O)[O])[O]', 'c1cnccc1c1ccncc1']",True
am301365h_si_002_clean,['c1c[n][c]n1.C'],True
AMAFOK_clean,['O=C(c1cncnc1)[O]'],True
AMAGAX_clean,['n1cc(C(=O)[O])cnc1'],True
AMILOY_clean,"['N12CN3CN(C1)CN(C2)C3', 'c1cc(cc2c1cc(C(=O)[O])cc2)C(=O)[O]']",True
AMILUE_clean,"['N12CN3CN(C1)CN(C2)C3', '[O]C(=O)c1cc2c(cc1)cc(cc2)C(=O)[O]']",True
AMIMAL_clean,"['N12CN3CN(C1)CN(C2)C3', 'c1cc(cc2c1cc(C(=O)[O])cc2)C(=O)[O]']",True
AMIMEP_clean,"['N12CN3CN(CN(C3)C1)C2', 'O=C([O])c1cc2ccc(cc2cc1)C(=O)[O]']",True
AMIWID_clean,['c1(c(cc(C(=O)[O])c(c1)C(=O)[O])C(=O)[O])C(=O)[O]'],True
AMIWOJ_clean,['c1(C(=O)[O])cc(c(C(=O)[O])cc1C(=O)[O])C(=O)[O]'],True
AMIWUP_clean,['[O]C(=O)c1c(C(=O)[O])cc(C(=O)[O])c(C(=O)[O])c1'],True
AMIXAW_clean,['[O]C(=O)c1c(C(=O)[O])cc(c(C(=O)[O])c1)C(=O)[O]'],True
AMIXEA_clean,['O=C([O])c1c(C(=O)[O])cc(C(=O)[O])c(C(=O)[O])c1'],True
AMIZIG_clean,"['c1c(C(=O)[O])cc(C)cc1C(=O)[O]', 'C(=O)(c1c[c]cc(c1)C(=O)[O])[O].[CH2].[H].[H].[H].[H]']",True
AMODUC_clean,['O=C([O])c1ccc(cc1)/C=C/c1ccc(C(=O)[O])cc1'],True
AMOFAK_clean,['C(=O)(c1ccc(cc1)/C=C/c1ccc(C(=O)[O])cc1)[O]'],True
AMOYOR_clean,"['c1cc(ccn1)/C=C/c1ccc(/C=C/[C]C=[CH])cc1.C(=[CH])[N]', 'C(=O)(Cc1ccc(CC(=O)[O])cc1)[O]']",True
AMUFAR_clean,"['C(=O)([C@H]1[C@@H](C(=O)[O])[C@@H](C(=O)[O])[C@@H](C(=O)[O])C1)[O]', 'c1(c2ccncc2)ccc(c2ccncc2)cc1']",True
AMUFEV_clean,"['C(=O)([C@H]1C[C@@H](C(=O)[O])[C@@H](C(=O)[O])[C@H]1C(=O)[O])[O]', 'C(=C\\c1ccncc1)/c1ccncc1']",True
AMUFIZ_clean,"['C(=O)([C@@H]1[C@H](C(=O)[O])C[C@H](C(=O)[O])[C@@H]1C(=O)[O])[O]', 'c1cc(ccn1)[N][N]c1ccncc1']",True
AMUFOF_clean,"['C(=O)([C@H]1C[C@@H](C(=O)[O])[C@@H](C(=O)[O])[C@H]1C(=O)[O])[O]', 'c1cn(cn1)c1ccc(cc1)n1ccnc1']",True
AMUPOP_clean,"['c1(c(c2c(C(=O)[O])cc(c(c2)C(=O)[O])c2c(C(=O)[O])cc(cc2)C(=O)[O])ccc(c1)C(=O)[O])C(=O)[O]', 'c1cn(cn1)CCCCn1cncc1']",True
AMUWUB_clean,"['[O]C(=O)c1c(C(=O)[O])cc(C(=O)[O])c(C(=O)[O])n1', 'O=C([O])c1ccc(/C=C/c2ccncc2)cc1']",True
AMUXAI_clean,"['n1ccc(/C=C/c2ccc(C(=O)[O])cc2)cc1', 'O=C([O])c1nc(C(=O)[O])c(cc1C(=O)[O])C(=O)[O]', 'c1cccnc1']",True
ANAWIX_clean,['C(=O)(c1c(c(c(c(c1F)F)C(=O)[O])F)F)[O]'],True
ANAWOD_clean,['O=C([O])c1c(F)c(F)c(C(=O)[O])c(F)c1F'],True
ANEHEI_clean,"['c1nc(c2c(n1)[n][c]n2)N', 'c1nc(c2c(n1)[n]cn2)N', 'O=C([O])[C@@H]1CC[C@@H](CC1)C(=O)[O]']",True
GIWNUV_clean,['N1=[C](=O)N=CC=C1'],False
GIXGOK_clean,['n1cccnc1C(=O)[O]'],True
GIXMUX_clean,"['[O]C(=O)[C@H](CC(=O)[O])O', 'c1cc(ccn1)/C=C/c1ccncc1']",True
GIXNAE_clean,"['O=C([C@H](CC(=O)[O])O)[O]', 'c1cc(c2ccncc2)ccn1']",True
GIYSEN_clean,"['n1ccc(cc1)CCCc1ccncc1', 'N#N', '[C]#[C]']",True
GIYSIR_clean,"['n1ccc(cc1)CCCc1ccncc1', 'N#N', '[C]#[C]']",True
GIYSOX_clean,"['n1ccc(cc1)CCCc1ccncc1', 'N#N', '[C]#[C]']",True
GIYSUD_clean,"['C(=O)([C@@H]1C[C@H](C(=O)[O])C[C@H](C(=O)[O])C1)[O]', 'c1cc(ccn1)c1ccncc1']",True
GIYTAK_clean,"['C(=O)([C@H]1C[C@H](C[C@H](C1)C(=O)[O])C(=O)[O])[O]', 'c1cc(/C=C/c2ccncc2)ccn1']",True
GIYTIS_SL,"['C(=O)([C@H]1C[C@@H](C(=O)[O])C[C@@H](C(=O)[O])C1)[O]', 'c1cc(ccn1)/C=C/c1ccncc1']",True
GIZJOP_clean,['c1nc[n]c1'],True
GIZVER_clean,['c1(cc(cc(c1)C(=O)[O])Cc1cc(cc(c1)C(=O)[O])C(=O)[O])C(=O)[O]'],True
GIZXET_clean,['[O]C(=O)c1c2ccccc2c(c2ccccc12)C(=O)[O]'],True
GOBGAG_clean,['O=C([O])c1ncccn1'],True
GOBSUM_clean,"['C(=O)(c1ccc(cc1)C(=O)[O])[O]', 'C1N2CCN(C1)CC2']",True
GOBXAY_clean,['c1(ccc(C(=O)[O])cc1)C(=O)[O]'],True
GOGSIF_clean,"['CC(C(=O)[O])(C)C', 'c1cnccn1']",True
GOGWAB_clean,['C1(=O)[CH]C(=O)[N][C](=S)=N1'],False
GOGWEF_clean,['C1(=O)[CH]C(=O)[N][C](=S)=N1'],False
GOJDOZ_clean,['[O]C(=O)[C@@H]1[C@@H](C(=O)[O])[C@@H](C(=O)[O])[C@@H]1C(=O)[O]'],True
GOKBUE_clean,['C(=O)(CCC(=O)[O])[O]'],True
GOLYOX_clean,"['c1cnccc1c1cc(Oc2cc(cc(c2)c2ccncc2)c2ccncc2)cc(c1)c1ccncc1', 'C(=O)(c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[O])[O]']",True
GOLYUD_clean,"['c1cnccc1c1cc(cc(Oc2cc(c3ccncc3)cc(c2)c2ccncc2)c1)c1ccncc1', 'C(=O)(c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[O])[O]']",True
GOMFOF_clean,['c\\1/2=C(/C3=N/C(=C(\\c4ccc(/C(=C\\5/C=CC(=N5)/C(=c(/cc1)\\[n]2)/c1ccc(cc1)S([O])([O])[O])/c1ccc(cc1)S([O])([O])[O])[n]4)/c1ccc(cc1)S([O])([O])[O])/C=C3)\\c1ccc(cc1)S([O])([O])[O]'],True
GOMPOO_clean,['[O]P(=O)([O])[O]'],True
GOMRAC_clean,['[O]P(=O)([O])[O]'],True
GOMREG_clean,['[O]P(=O)([O])[O]'],True
GONNAA_clean,['n1nn[n]c1[C@]12C[C@]3(C[C@@](c4nnn[n]4)(C2)C[C@@](c2nnn[n]2)(C1)C3)c1nnn[n]1'],True
GOPTIQ_clean,['c1cncn1c1cc(c(cc1C)n1ccnc1)C'],True
GOQSIQ_clean,['c1nc[n]c1'],True
GOQTIR_clean,['c1(c(cc(c(c1)c1ccc(cc1)C(=O)[O])C(=O)[O])c1ccc(cc1)C(=O)[O])C(=O)[O]'],True
GOQXAN_clean,['c1cc(ccn1)CN[C@@H](C(=O)[O])CO'],True
GORQAF_clean,['N#N'],True
GOSBIB_clean,['C1=N[CH]N(Cc2cc(ccc2)CN2[CH]N=C[N]2)[N]1'],True
GOSBOH_clean,['N1=C[N][CH]N1CCCN1[CH]N=C[N]1'],True
GOSDEZ_clean,['c1cc(C(=O)[O])ccc1c1cc(c2ccc(cc2)C(=O)[O])c(cc1c1ccc(C(=O)[O])cc1)c1ccc(C(=O)[O])cc1'],True
GOSDID_clean,"['c1(c2c(c3ccc(cc3)C(=O)[O])cc(c3ccc(C(=O)[O])cc3)c(c2)c2ccc(C(=O)[O])cc2)ccc(cc1)C(=O)[O]', 'c1cc(C(=O)[O])ccc1C(=O)[O]']",True
GOSKEG_clean,"['c1(ccc(c2ccncc2)cc1)C(=C(c1ccc(c2ccncc2)cc1)c1ccc(c2ccncc2)cc1)c1ccc(c2ccncc2)cc1', 'C(=O)([O])c1cc(C(=O)[O])cc(C(=O)[O])c1']",True
GOSRIP_clean,"['[O]P(=O)(O)[O]', '[O]P(=O)([O])[O]']",True
GOTDIE_clean,['[N](C1=N[CH]C=C[CH]1)C(=O)c1cccc(C(=O)[N]c2ccncc2)n1'],True
GOTNEK_clean,['[O]C(=O)c1c(c(c2c(c1)cccc2)Cc1c2ccccc2cc(C(=O)[O])c1O)O'],True
GOVHOQ_clean,"['[O]P(=O)([O])[O]', '[O]P(=O)(O)[O]', 'n1c(c2ccncc2)c([nH]c1[C]1C=CNC=C1)[C]1C=CNC=C1']",True
GOVWOF_clean,['C(=O)(c1cc(cc(c1)C(=O)[O])OCc1c(COc2cc(C(=O)[O])cc(c2)C(=O)[O])c(c(COc2cc(C(=O)[O])cc(c2)C(=O)[O])c(COc2cc(C(=O)[O])cc(c2)C(=O)[O])c1COc1cc(C(=O)[O])cc(c1)C(=O)[O])COc1cc(C(=O)[O])cc(c1)C(=O)[O])[O]'],True
GOVXIA_clean,"['c1cc(ccn1)NC(=O)CCCCCCC(=O)Nc1ccncc1', 'C(=O)(c1ccc(cc1)Oc1ccc(cc1)C(=O)[O])[O]']",True
GOWHOR_clean,['C(=O)(c1ccc(cc1)c1cncc(c2ccc(C(=O)[O])cc2)n1)[O]'],True
GOWVOF_clean,"['c1(C)n(ccn1)CCCCn1ccnc1C', 'Fc1c(c(C(=O)[O])c(c(F)c1C(=O)[O])F)F']",True
GOXGAD_clean,['c1c(C(=O)[O])cc(cc1C(=O)[O])Oc1ccc(c(C(=O)[O])c1)C(=O)[O]'],True
GOXMEN_clean,['n1cn(c2cc(n3c4ccccc4nc3)cc(C(=O)[O])c2)cc1'],True
GOYPAN_clean,['C(=O)[O]'],True
GOYPER_clean,['C(=O)[O]'],True
GOYXAV_clean,"['O=C([O])c1ccncc1', '[O]C(=O)c1cccnc1', 'C(=O)(C(=O)[O])[O]']",True
GOYXEZ_clean,"['n1cccc(c1)C(=O)[O]', 'n1ccc(C(=O)[O])cc1', 'O=C([O])C(=O)[O]']",True
GOYXID_clean,"['n1cc(ccc1)C(=O)[O]', '[O]C(=O)c1ccncc1', '[O]C(=O)C(=O)[O]']",True
GOYXOJ_clean,"['n1cc(C(=O)[O])ccc1', 'n1ccc(C(=O)[O])cc1', '[O]C(=O)C(=O)[O]']",True
GOYXUP_clean,"['C(=O)([O])c1ccncc1', 'n1cc(ccc1)C(=O)[O]', '[O]C(=O)C(=O)[O]']",True
GOYYAW_clean,"['c1cnccc1C(=O)[O]', 'n1cc(C(=O)[O])ccc1', '[O]C(=O)C(=O)[O]']",True
GOYYEA_clean,"['c1nccc(c1)C(=O)[O]', 'n1cc(C(=O)[O])ccc1', '[O]C(=O)C(=O)[O]']",True
GOYYIE_clean,"['[O]C(=O)c1ccncc1', 'n1cccc(C(=O)[O])c1', 'O=C(C(=O)[O])[O]']",True
GOZNAM_clean,"['C(=C\\c1ccncc1)/c1ccncc1', '[C]#N']",True
GOZNEQ_clean,"['c1(ccncc1)[N][N]c1ccncc1', '[C]#N']",True
GUANZS_clean,['[O]S(=O)(=O)[O]'],True
GUBKUL_clean,['c1(C(=O)[O])c(C(=O)[O])c(C(=O)[O])c(C(=O)[O])c(C(=O)[O])c1C(=O)[O]'],True
GUBSED_clean,"['n1ccc(c2ccncc2)cc1', 'n1c(C(=O)[O])c(ccc1)C(=O)[O]']",True
GUBVUU_clean,"['c1cnccc1c1ccncc1', 'O=N(=O)[O]']",True
GUBZAF_clean,['C(N1[N]C=N[CH]1)c1ccc(CN2[N]C=N[CH]2)cc1'],True
GUCHUJ_clean,['O=C(c1cc(c(cc1C(=O)[O])C(=O)[O])C(=O)[O])[O]'],True
GUCJAQ_clean,"['c1c(c(C(=O)[O])cc(C(=O)[O])c1C(=O)[O])C(=O)[O]', 'n1ccc(cc1)[C]1C=CNC=C1', 'P(=O)([O])([O])[O]']",True
GUDJOG_clean,['c1(cc(cc(c1)C(=O)[O])NCc1c(C)c(c(c(c1C)C)CNc1cc(cc(C(=O)[O])c1)C(=O)[O])C)C(=O)O'],True
GUFBOA_clean,"['S1C(=C(S/C/1=C\\1/SC(=C(c2ccc(cc2)C(=O)[O])S1)c1ccc(cc1)C(=O)O)c1ccc(C(=O)O)cc1)c1ccc(C(=O)[O])cc1', 'c1nccc(CCc2ccncc2)c1']",True
GUFBUG_clean,['c1(ccc(cc1)C1=C(c2ccc(C(=O)O)cc2)S/C(=C/2\\SC(=C(c3ccc(C(=O)O)cc3)S2)c2ccc(cc2)C(=O)[O])/S1)C(=O)[O]'],True
GUFREF_clean,"['C(C(=O)[O])c1cccc(CC(=O)[O])c1', 'c1cc(ccn1)CCCc1ccncc1']",True
GUFXEM_clean,['O=C([O])c1cc(cc(c1)c1cc(cc(c1)C(=O)O)C(=O)[O])C(=O)[O]'],True
GUGNON_clean,['O=C([O])c1ccc(c2cc(cc(c2)c2ccc(C(=O)[O])cc2)c2ccc(C(=O)[O])cc2)cc1'],True
GUGXOX_clean,['O=P(O)([O])[O]'],True
GUHMIH_clean,['c1ccc(cn1)C(=O)NCCNC(=O)c1cccnc1'],True
GUHNUU_clean,['C(c1c(c(c(c(c1C)C)CNc1cc(cc(C(=O)[O])c1)C(=O)[O])C)C)Nc1cc(cc(C(=O)[O])c1)C(=O)O'],True
GUHPAC_clean,['C(=O)(c1cc(cc(c1)NCc1c(c(c(c(c1C)C)CNc1cc(cc(c1)C(=O)[O])C(=O)[O])C)C)C(=O)[O])O'],True
GUHPEG_clean,['C(=O)(c1cc(cc(c1)NCc1c(c(c(c(c1C)C)CNc1cc(cc(c1)C(=O)O)C(=O)[O])C)C)C(=O)[O])[O]'],True
GUJGAU_clean,"['P(=O)([O])([O])C[NH]1CC[NH](CP(=O)([O])[O])CC1', '[P@](=O)([O])(O)C[NH]1CC[NH](CC1)CP(=O)([O])[O]', 'c1(c(cccc1)C(=O)[O])C(=O)[O]']",False
GUJGEY_clean,"['[P@](=O)([O])(O)C[NH]1CC[NH](CC1)CP(=O)([O])[O]', 'C(P(=O)([O])[O])[NH]1CC[NH](CP(=O)([O])[O])CC1', 'c1(c(cccc1)C(=O)[O])C(=O)[O]']",False
GUJREK01_clean,['Cc1n(c(c2ccc(c3n(c(C)nn3)c3cccc(c3)C(=O)[O])s2)nn1)c1cccc(c1)C(=O)[O]'],True
GUJREK_clean,['Cc1n(c(c2ccc(c3n(c(C)nn3)c3cccc(c3)C(=O)[O])s2)nn1)c1cccc(c1)C(=O)[O]'],True
GUJVIR_clean,"['c1nn(cn1)Cc1cc(Cn2cncn2)cc(c1)Cn1cncn1', 'O=S(=O)([O])[O]']",True
GUJVOX_clean,"['c1nn(cn1)Cc1cc(Cn2cncn2)cc(c1)Cn1cncn1', 'O=S(=O)([O])[O]']",True
GUKFEY_clean,['S(c1ccncc1)c1ccncc1'],True
GUKNIK_clean,"['P(=O)([C]N1[C][C][C]([C][C]1)[C]1[C][C]N([C]P(=O)([O])[O])[C][C]1)([O])[O]', 'O=S(=O)([O])[O]']",True
GUKXIU_clean,['c1c(C(=O)[O])cc(cn1)C(=O)[O]'],True
GUKYUI_clean,"['C(=O)(CN1C=CN(C1)Cc1ccc(CN2C=CN(CC(=O)[O])C2)cc1)[O]', 'OO']",True
GUKZAO_clean,['Sc1c(C(=O)[O])cc(S)c(C(=O)[O])c1'],True
GULBAR_clean,"['C(=O)(c1ccncc1)[O]', 'c1(N)nnn[n]1']",True
GULCAS_clean,['[O]P(=O)[O]'],True
GULPIN_clean,"['n1ccc(c2ccncc2)cc1', '[O]C(=O)c1ccc(cc1C(=O)[O])C(C(F)(F)F)(c1ccc(C(=O)[O])c(c1)C(=O)[O])C(F)(F)F']",True
GULWIU_clean,['c1(ccncc1)c1nnn[n]1'],True
GULWOA_clean,['n1c(c2ccncc2)[n]nn1'],True
GUMBIA_clean,"['c1cccc(c2ccccn2)n1', 'C(=C\\C(=O)[O])/C=C/C(=O)[O]']",True
GUMDEZ_clean,"['n1c2cc3c(cc2[n]c1)[n]cn3', 'O=S(=O)(C)C']",True
GUNZIA_clean,"['c1(cccc2c1nc(cc2)/C=C/c1ccncc1)[O]', 'C(=O)(c1ccc(cc1)c1ccc(C(=O)[O])cc1)[O]']",True
GUPBEZ02_clean,"['N12CCN(CC2)CC1', 'C1[N]CC[N]C1']",True
GUPBOJ03_clean,"['c1c[n][c]n1.C.[H].[H]', '[C]1N2[C@H]3[C@@H]4[C@H]([C@@H]23)N14']",True
GUPBUP_SL,['C1=NC(=N[CH]1)C'],True
GUPCAW_clean,"['c1cnc([C])[n]1', 'Cc1ncc[n]1', '[C]1[N]C=C[N]1']",True
GUPDEB_clean,['O=N(=O)c1ncc[n]1'],True
GUPNUC01_clean,['[N][N][N]'],True
GUPNUC_clean,['[N][N][N]'],True
GUPREQ_clean,"['c1nccc(C(=O)N[C@H]2CCCC[C@@H]2NC(=O)c2ccncc2)c1', 'O=N(=O)c1cc(cc(C(=O)[O])c1)C(=O)[O]']",True
GUQTOB_clean,"['[O]P(=O)([O])[O]', 'C(=O)(C(=O)[O])[O]']",True
GUQWOG_clean,"['c1cc(ccn1)/C=C/c1ccncc1', 'C(#C)COc1cc(C(=O)[O])cc(C(=O)[O])c1']",True
GURPIT_clean,['[O]C(=O)C(=O)[O]'],True
GURPUF_clean,['O=C([O])C(=O)[O]'],True
GURZID01_clean,['C(C(=O)[O])C(=O)[O]'],True
GURZID_clean,['[O]C(=O)CC(=O)[O]'],True
GUSCIH_clean,"['c1(cccnc1C(=O)[O])C(=O)[O]', 'O=C([O])C(=O)[O]']",True
GUSJOU_clean,['[Ge@@]12(CCC(=O)[O])S[Ge@@]3(CCC(=O)[O])S[Ge@@](CCC(=O)[O])(S1)S[Ge@@](CCC(=O)[O])(S2)S3'],True
GUSMAJ_clean,"['C(COc1ccccc1C(=O)NCc1occc1)(COc1ccccc1C(=O)NCc1occc1)(COc1ccccc1C(=O)NCc1occc1)COc1ccccc1C(=O)NCc1occc1', 'O=N(=O)[O]']",True
GUTYIE_clean,['c1(c(cc(c(c1)C(=O)[O])C(=O)[O])C(=O)[O])C(=O)[O]'],True
GUVBEF_clean,['O=P([O])([O])[O]'],True
GUVBOQ_clean,['c1c(cc(C2=CC(=O)[C](C(=C2)O)C(=O)[O])cc1c1cc(O)c(c(O)c1)C(=O)[O])c1cc(O)c(C(=O)[O])c(O)c1'],True
GUVCOP_clean,"['C(CN)N', 'n1cc(ccc1)C(=O)[O]']",True
GUVKUE_clean,['n1ccc(cc1)C1=[N]=C(N=C([N]1)c1ccncc1)c1ccncc1'],False
GUVLAL_clean,['n1ccc(cc1)C1=[N]=C(N=C([N]1)c1ccncc1)c1ccncc1'],False
GUVZII_clean,['C(=O)([C]1C(=O)[CH][C](C(=O)[O])C(=O)[CH]1)[O]'],True
GUWDUY_clean,['c1nccc(c2ccncc2)c1'],True
GUXJUF_clean,"['[O][C](/C(=C(\\[O])/C)/c1ccncc1)C', 'c1(c(C(=O)[O])nccn1)C(=O)[O]']",True
GUXPOF_clean,"['[O]C(=O)c1cc(cc(c1)C(C)(C)C)C(=O)[O]', 'c1cc(Sc2ccncc2)ccn1']",True
GUXSEY_clean,['C(=O)(c1cnc(cc1)C(=O)[O])[O]'],True
GUXSIC_clean,['C(=O)(c1cnc(cc1)C(=O)[O])[O]'],True
GUXZIJ_clean,['c1cc(P(=O)([O])[O])ccc1P(=O)([O])[O]'],True
GUXZUV_clean,['[P@@](=O)([O])(O)c1ccc(cc1)[P@](=O)([O])O'],True
GUYBAE_clean,['c1cc(ccc1P(=O)([O])[O])P(=O)([O])[O]'],True
HABCIZ_clean,['C\\1(=c\\2/cc/c(=C(\\c3cc(cc(c3)C(=O)[O])C(=O)[O])/C3=N/C(=C(/c4cc(cc(c4)C(=O)[O])C(=O)[O])\\c4ccc(/C(=C\\5/C=CC1=N5)/c1cc(cc(c1)C(=O)[O])C(=O)[O])[n]4)/C=C3)/[n]2)/c1cc(cc(c1)C(=O)[O])C(=O)[O]'],True
HABCOF_clean,['C\\1(=c\\2/cc/c(=C(\\c3cc(cc(c3)C(=O)[O])C(=O)[O])/C3=N/C(=C(/c4cc(cc(c4)C(=O)[O])C(=O)[O])\\c4ccc(/C(=C\\5/C=CC1=N5)/c1cc(cc(c1)C(=O)[O])C(=O)[O])[n]4)/C=C3)/[n]2)/c1cc(cc(c1)C(=O)[O])C(=O)[O]'],True
HABDAS_clean,['C\\1(=c\\2/cc/c(=C(\\c3cc(cc(c3)C(=O)[O])C(=O)[O])/C3=N/C(=C(/c4cc(cc(c4)C(=O)[O])C(=O)[O])\\c4ccc(/C(=C\\5/C=CC1=N5)/c1cc(cc(c1)C(=O)[O])C(=O)[O])[n]4)/C=C3)/[n]2)/c1cc(cc(c1)C(=O)[O])C(=O)[O]'],True
HABKOM_clean,['O=P([O])([O])[O]'],True
HABQUY_clean,['c1c(C(=O)[O])cc(C#Cc2ccc(C#Cc3cc(cc(C#Cc4ccc(C#Cc5cc(cc(C(=O)[O])c5)C(=O)[O])cc4)c3)C#Cc3ccc(cc3)C#Cc3cc(C(=O)[O])cc(C(=O)[O])c3)cc2)cc1C(=O)[O]'],True
HABRAF_manual,['c1c(C(=O)[O])cc(C#Cc2ccc(c3cc(cc(c3)c3ccc(cc3)C#Cc3cc(C(=O)[O])cc(C(=O)[O])c3)c3ccc(cc3)C#Cc3cc(C(=O)[O])cc(C(=O)[O])c3)cc2)cc1C(=O)[O]'],True
