MOFname,bandgap,edge_group_selfie,node_selfie,topo,tokenized_edge_selfies,edge_lens,node_plus_topo,tokenized_node_plus_topo,node_plus_topo_lens,mof_string,tokenized_mof_string,mof_string_lens
eta_N60_edge149023,4.655627728,[N][C][Branch][C][Branch][C][Branch][C][FrH0][pop][Branch][C][=C][C][FrH0][pop][P][pop][C][Branch][P][pop][P][pop][P],[O][=C][Branch1][C][Fr][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring1][=Branch2],eta,"[65, 61, 60, 61, 60, 61, 60, 61, 64, 72, 60, 61, 52, 61, 64, 72, 67, 72, 61, 60, 67, 72, 67, 72, 67]",25,[O][=C][Branch1][C][Fr][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring1][=Branch2][&&][eta],"[48, 7, 20, 22, 34, 48, 23, 20, 6, 48, 22, 20, 22, 34, 48, 54, 20, 48, 22, 20, 22, 34, 48, 54, 6, 4, 79]",27,[N][C][Branch][C][Branch][C][Branch][C][FrH0][pop][Branch][C][=C][C][FrH0][pop][P][pop][C][Branch][P][pop][P][pop][P][.][O][=C][Branch1][C][Fr][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring1][=Branch2][&&][eta],"[101, 75, 74, 75, 74, 75, 74, 75, 89, 148, 74, 75, 58, 75, 89, 148, 105, 148, 75, 74, 105, 148, 105, 148, 105, 8, 104, 58, 72, 75, 90, 104, 76, 72, 56, 104, 75, 72, 75, 90, 104, 110, 72, 104, 75, 72, 75, 90, 104, 110, 56, 6, 136]",54
sxb_N35_edge83581,4.112568378,[O][C][Branch][O][FrH0][pop][C][C][C][C][Branch][C][Branch][O][FrH0][pop][Branch][Cl][pop][Cl][pop][Cl],[Fr][C][O][Co][O][C][Branch1][C][Fr][O][Co][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Co][Branch2][Ring1][P][O][C][Branch1][C][Fr][O][Co][Branch1][Branch1][O][Ring2][Ring1][Ring1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][P],sxb,"[66, 61, 60, 66, 64, 72, 61, 61, 61, 61, 60, 61, 60, 66, 64, 72, 60, 62, 72, 62, 72, 62]",22,[Fr][C][O][Co][O][C][Branch1][C][Fr][O][Co][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Co][Branch2][Ring1][P][O][C][Branch1][C][Fr][O][Co][Branch1][Branch1][O][Ring2][Ring1][Ring1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][P][&&][sxb],"[34, 22, 48, 26, 48, 22, 20, 22, 34, 48, 26, 21, 20, 55, 48, 22, 20, 22, 34, 48, 26, 21, 54, 49, 48, 22, 20, 22, 34, 48, 26, 20, 20, 48, 55, 54, 54, 20, 2, 48, 22, 20, 22, 34, 48, 55, 54, 20, 48, 22, 20, 22, 34, 48, 54, 3, 48, 22, 20, 22, 34, 48, 55, 54, 21, 48, 22, 20, 22, 34, 48, 55, 54, 49, 4, 98]",76,[O][C][Branch][O][FrH0][pop][C][C][C][C][Branch][C][Branch][O][FrH0][pop][Branch][Cl][pop][Cl][pop][Cl][.][Fr][C][O][Co][O][C][Branch1][C][Fr][O][Co][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Co][Branch2][Ring1][P][O][C][Branch1][C][Fr][O][Co][Branch1][Branch1][O][Ring2][Ring1][Ring1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][P][&&][sxb],"[104, 75, 74, 104, 89, 148, 75, 75, 75, 75, 74, 75, 74, 104, 89, 148, 74, 79, 148, 79, 148, 79, 8, 90, 75, 104, 80, 104, 75, 72, 75, 90, 104, 80, 73, 72, 111, 104, 75, 72, 75, 90, 104, 80, 73, 110, 105, 104, 75, 72, 75, 90, 104, 80, 72, 72, 104, 111, 110, 110, 72, 2, 104, 75, 72, 75, 90, 104, 111, 110, 72, 104, 75, 72, 75, 90, 104, 110, 4, 104, 75, 72, 75, 90, 104, 111, 110, 73, 104, 75, 72, 75, 90, 104, 111, 110, 105, 6, 156]",100
hex_N507_edge93696,4.308948994,[:0methyl_amine][Ring1][N][C][Branch][O][C][Branch][C][C][C][C][O][FrH0][pop][:1methyl_amine][pop][O][FrH0][pop],[O][=C][Branch1][C][Fr][O][Zn][Branch2][Branch1][C][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1],hex,"[16, 68, 65, 61, 60, 66, 61, 60, 61, 61, 61, 61, 66, 64, 72, 29, 72, 66, 64, 72]",20,[O][=C][Branch1][C][Fr][O][Zn][Branch2][Branch1][C][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][hex],"[48, 7, 20, 22, 34, 48, 65, 21, 20, 22, 48, 22, 20, 22, 34, 48, 65, 20, 6, 48, 22, 20, 22, 34, 48, 54, 2, 20, 1, 48, 22, 20, 22, 34, 9, 20, 45, 45, 22, 22, 7, 20, 22, 34, 22, 7, 54, 1, 45, 22, 22, 7, 20, 22, 34, 22, 7, 54, 1, 20, 45, 45, 22, 22, 7, 20, 22, 34, 22, 7, 54, 1, 45, 22, 22, 7, 20, 22, 34, 22, 7, 54, 1, 4, 82]",85,[:0methyl_amine][Ring1][N][C][Branch][O][C][Branch][C][C][C][C][O][FrH0][pop][:1methyl_amine][pop][O][FrH0][pop][.][O][=C][Branch1][C][Fr][O][Zn][Branch2][Branch1][C][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][hex],"[20, 110, 101, 75, 74, 104, 75, 74, 75, 75, 75, 75, 104, 89, 148, 33, 148, 104, 89, 148, 8, 104, 58, 72, 75, 90, 104, 122, 73, 72, 75, 104, 75, 72, 75, 90, 104, 122, 72, 56, 104, 75, 72, 75, 90, 104, 110, 2, 72, 1, 104, 75, 72, 75, 90, 60, 72, 101, 101, 75, 75, 58, 72, 75, 90, 75, 58, 110, 1, 101, 75, 75, 58, 72, 75, 90, 75, 58, 110, 1, 72, 101, 101, 75, 75, 58, 72, 75, 90, 75, 58, 110, 1, 101, 75, 75, 58, 72, 75, 90, 75, 58, 110, 1, 6, 139]",107
ths_N206_edge167252,3.538810492,[O][:5benzenealcohol][Ring2][FrH0][pop][Ring1][C][=Branch][:=1methyl_amine][Ring1][=C][Ring1][O][O][O][pop][pop][O][O][pop][Ring2][FrH0][pop],[Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1],ths,"[66, 46, 69, 64, 72, 68, 61, 51, 50, 68, 52, 68, 66, 66, 66, 72, 72, 66, 66, 72, 69, 64, 72]",23,[Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][&&][ths],"[34, 22, 48, 23, 20, 55, 48, 54, 55, 23, 20, 6, 48, 22, 20, 22, 34, 48, 54, 20, 20, 6, 48, 22, 20, 22, 34, 48, 54, 48, 20, 6, 48, 22, 20, 22, 34, 48, 54, 3, 48, 22, 20, 22, 34, 48, 55, 54, 54, 4, 99]",51,[O][:5benzenealcohol][Ring2][FrH0][pop][Ring1][C][=Branch][:=1methyl_amine][Ring1][=C][Ring1][O][O][O][pop][pop][O][O][pop][Ring2][FrH0][pop][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][&&][ths],"[104, 50, 111, 89, 148, 110, 75, 57, 54, 110, 58, 110, 104, 104, 104, 148, 148, 104, 104, 148, 111, 89, 148, 8, 90, 75, 104, 76, 72, 111, 104, 110, 111, 76, 72, 56, 104, 75, 72, 75, 90, 104, 110, 72, 72, 56, 104, 75, 72, 75, 90, 104, 110, 104, 72, 56, 104, 75, 72, 75, 90, 104, 110, 4, 104, 75, 72, 75, 90, 104, 111, 110, 110, 6, 157]",76
gis_N437_edge22939,3.980597019,[N][C][Branch][C][Branch][FrH0][pop][N][pop][:=1methyl_amine][Ring1][C][Branch][FrH0][pop][N][pop],[O][=C][Branch1][C][Fr][O][Ag][Branch1][#C][N][C][=C][Branch1][C][Fr][C][C][Branch1][C][Fr][=C][Ring1][Branch2][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1],gis,"[65, 61, 60, 61, 60, 64, 72, 65, 72, 50, 68, 61, 60, 64, 72, 65, 72]",17,[O][=C][Branch1][C][Fr][O][Ag][Branch1][#C][N][C][=C][Branch1][C][Fr][C][C][Branch1][C][Fr][=C][Ring1][Branch2][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][&&][gis],"[48, 7, 20, 22, 34, 48, 14, 20, 3, 45, 22, 7, 20, 22, 34, 22, 22, 20, 22, 34, 7, 54, 21, 45, 22, 45, 20, 22, 34, 45, 7, 54, 5, 4, 80]",35,[N][C][Branch][C][Branch][FrH0][pop][N][pop][:=1methyl_amine][Ring1][C][Branch][FrH0][pop][N][pop][.][O][=C][Branch1][C][Fr][O][Ag][Branch1][#C][N][C][=C][Branch1][C][Fr][C][C][Branch1][C][Fr][=C][Ring1][Branch2][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][&&][gis],"[101, 75, 74, 75, 74, 89, 148, 101, 148, 54, 110, 75, 74, 89, 148, 101, 148, 8, 104, 58, 72, 75, 90, 104, 65, 72, 4, 101, 75, 58, 72, 75, 90, 75, 75, 72, 75, 90, 58, 110, 73, 101, 75, 101, 72, 75, 90, 101, 58, 110, 55, 6, 137]",54
rho_N450_edge167270,3.239369869,[:0alkene][C][:0benzene][Ring2][FrH0][pop][Ring1][C][Branch][N][=C][C][Ring1][#Branch][=C][O][pop][=C][O][pop][Ring2][FrH0][pop][pop],[Fr][C][=N][Ag][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr],rho,"[7, 61, 9, 69, 64, 72, 68, 61, 60, 65, 52, 61, 68, 1, 52, 66, 72, 52, 66, 72, 69, 64, 72, 72]",24,[Fr][C][=N][Ag][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][rho],"[34, 22, 8, 14, 20, 55, 45, 7, 34, 20, 55, 45, 7, 34, 45, 7, 34, 4, 93]",19,[:0alkene][C][:0benzene][Ring2][FrH0][pop][Ring1][C][Branch][N][=C][C][Ring1][#Branch][=C][O][pop][=C][O][pop][Ring2][FrH0][pop][pop][.][Fr][C][=N][Ag][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][rho],"[11, 75, 13, 111, 89, 148, 110, 75, 74, 101, 58, 75, 110, 3, 58, 104, 148, 58, 104, 148, 111, 89, 148, 148, 8, 90, 75, 59, 65, 72, 111, 101, 58, 90, 72, 111, 101, 58, 90, 101, 58, 90, 6, 151]",45
ecu_N585_edge195196,2.512269497,[Cl][C][=C][C][Branch][C][=C][C][Branch][C][Branch][C][Branch][:1alkyne][Ring1][FrH0][pop][pop][Cl][pop][Branch][Cl][pop][Cl][pop][Ring1][=Branch][pop][=C][C][FrH0],[Fr][C][=C][C][Branch1][C][Fr][C][=C][Branch1][Ring2][C][Ring1][#Branch1][Si][Branch1][#C][C][=C][C][Branch1][C][Fr][C][=C][Branch1][C][Fr][C][Ring1][Branch2][Branch1][#C][C][=C][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][=C][Ring1][Branch2][C][=C][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][=C][Ring1][Branch2],ecu,"[62, 61, 52, 61, 60, 61, 52, 61, 60, 61, 60, 61, 60, 23, 68, 64, 72, 72, 62, 72, 60, 62, 72, 62, 72, 68, 51, 72, 52, 61, 64]",31,[Fr][C][=C][C][Branch1][C][Fr][C][=C][Branch1][Ring2][C][Ring1][#Branch1][Si][Branch1][#C][C][=C][C][Branch1][C][Fr][C][=C][Branch1][C][Fr][C][Ring1][Branch2][Branch1][#C][C][=C][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][=C][Ring1][Branch2][C][=C][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][=C][Ring1][Branch2][&&][ecu],"[34, 22, 7, 22, 20, 22, 34, 22, 7, 20, 55, 22, 54, 1, 58, 20, 3, 22, 7, 22, 20, 22, 34, 22, 7, 20, 22, 34, 22, 54, 21, 20, 3, 22, 7, 22, 20, 22, 34, 7, 22, 20, 22, 34, 7, 54, 21, 22, 7, 22, 20, 22, 34, 7, 22, 20, 22, 34, 7, 54, 21, 4, 78]",63,[Cl][C][=C][C][Branch][C][=C][C][Branch][C][Branch][C][Branch][:1alkyne][Ring1][FrH0][pop][pop][Cl][pop][Branch][Cl][pop][Cl][pop][Ring1][=Branch][pop][=C][C][FrH0][.][Fr][C][=C][C][Branch1][C][Fr][C][=C][Branch1][Ring2][C][Ring1][#Branch1][Si][Branch1][#C][C][=C][C][Branch1][C][Fr][C][=C][Branch1][C][Fr][C][Ring1][Branch2][Branch1][#C][C][=C][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][=C][Ring1][Branch2][C][=C][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][=C][Ring1][Branch2][&&][ecu],"[79, 75, 58, 75, 74, 75, 58, 75, 74, 75, 74, 75, 74, 27, 110, 89, 148, 148, 79, 148, 74, 79, 148, 79, 148, 110, 57, 148, 58, 75, 89, 8, 90, 75, 58, 75, 72, 75, 90, 75, 58, 72, 111, 75, 110, 1, 115, 72, 4, 75, 58, 75, 72, 75, 90, 75, 58, 72, 75, 90, 75, 110, 73, 72, 4, 75, 58, 75, 72, 75, 90, 58, 75, 72, 75, 90, 58, 110, 73, 75, 58, 75, 72, 75, 90, 58, 75, 72, 75, 90, 58, 110, 73, 6, 135]",96
unc_N256_edge41279,3.187799931,[FrH0][C][=C][Branch][C][=Branch][=C][Branch][:1imidazole][pop][Ring1][Ring2][pop][:1imidazole][pop][FrH0],[O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C],unc,"[64, 61, 52, 60, 61, 51, 52, 60, 28, 72, 68, 69, 72, 28, 72, 64]",16,[O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][unc],"[48, 7, 20, 22, 34, 48, 65, 48, 22, 20, 22, 34, 48, 65, 20, 6, 48, 22, 20, 22, 34, 48, 54, 2, 48, 22, 20, 22, 34, 48, 54, 7, 4, 100]",34,[FrH0][C][=C][Branch][C][=Branch][=C][Branch][:1imidazole][pop][Ring1][Ring2][pop][:1imidazole][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][unc],"[89, 75, 58, 74, 75, 57, 58, 74, 32, 148, 110, 111, 148, 32, 148, 89, 8, 104, 58, 72, 75, 90, 104, 122, 104, 75, 72, 75, 90, 104, 122, 72, 56, 104, 75, 72, 75, 90, 104, 110, 2, 104, 75, 72, 75, 90, 104, 110, 58, 6, 158]",52
lvt-a_N245_edge28248,4.171216011,[:0carboxylic_acid][Ring1][N][C][C][Branch][C][N][Branch][FrH0][pop][Ring1][Branch][pop][FrH0][pop],[Fr][C][O][Sm][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][Ring2][O][Ring1][Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2],lvt-a,"[12, 68, 65, 61, 61, 60, 61, 65, 60, 64, 72, 68, 60, 72, 64, 72]",16,[Fr][C][O][Sm][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][Ring2][O][Ring1][Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][&&][lvt-a],"[34, 22, 48, 59, 20, 6, 48, 22, 20, 22, 34, 48, 54, 20, 20, 55, 48, 54, 21, 48, 22, 20, 22, 34, 48, 54, 2, 4, 85]",29,[:0carboxylic_acid][Ring1][N][C][C][Branch][C][N][Branch][FrH0][pop][Ring1][Branch][pop][FrH0][pop][.][Fr][C][O][Sm][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][Ring2][O][Ring1][Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][&&][lvt-a],"[16, 110, 101, 75, 75, 74, 75, 101, 74, 89, 148, 110, 74, 148, 89, 148, 8, 90, 75, 104, 116, 72, 56, 104, 75, 72, 75, 90, 104, 110, 72, 72, 111, 104, 110, 73, 104, 75, 72, 75, 90, 104, 110, 2, 6, 142]",47
bnn_N383_edge172385,3.76409173,[FrH0][C][=C][=C][C][=C][Branch][C][Branch][C][Branch][:0methyl][pop][FrH0][pop][=C][Branch][:0methyl][pop][Ring1][O][pop][:0methyl],[O][C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C],bnn,"[64, 61, 52, 52, 61, 52, 60, 61, 60, 61, 60, 15, 72, 64, 72, 52, 60, 15, 72, 68, 66, 72, 15]",23,[O][C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][&&][bnn],"[48, 22, 20, 22, 34, 48, 65, 48, 22, 20, 22, 34, 48, 65, 20, 1, 48, 22, 20, 22, 34, 48, 20, 6, 48, 22, 20, 22, 34, 48, 54, 7, 48, 22, 20, 22, 34, 48, 55, 54, 22, 4, 70]",43,[FrH0][C][=C][=C][C][=C][Branch][C][Branch][C][Branch][:0methyl][pop][FrH0][pop][=C][Branch][:0methyl][pop][Ring1][O][pop][:0methyl][.][O][C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][&&][bnn],"[89, 75, 58, 58, 75, 58, 74, 75, 74, 75, 74, 19, 148, 89, 148, 58, 74, 19, 148, 110, 104, 148, 19, 8, 104, 75, 72, 75, 90, 104, 122, 104, 75, 72, 75, 90, 104, 122, 72, 1, 104, 75, 72, 75, 90, 104, 72, 56, 104, 75, 72, 75, 90, 104, 110, 58, 104, 75, 72, 75, 90, 104, 111, 110, 75, 6, 127]",68
dia-f_N519_edge44618,3.483763218,[FrH0][C][Branch][C][C][Branch][N][Branch][FrH0][pop][N][pop][P][Branch][C][pop][C][pop][=Ring1][->][=Branch],[Fr][C][C][=C][N][Branch1][Branch1][C][C][=Ring1][=Branch1][Zn][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1],dia-f,"[64, 61, 60, 61, 61, 60, 65, 60, 64, 72, 65, 72, 67, 60, 61, 72, 61, 72, 56, 4, 51]",21,[Fr][C][C][=C][N][Branch1][Branch1][C][C][=Ring1][=Branch1][Zn][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][dia-f],"[34, 22, 22, 7, 45, 20, 20, 22, 22, 11, 5, 65, 20, 45, 45, 22, 22, 7, 20, 22, 34, 22, 7, 54, 1, 45, 22, 7, 22, 20, 22, 34, 22, 7, 54, 1, 4, 75]",38,[FrH0][C][Branch][C][C][Branch][N][Branch][FrH0][pop][N][pop][P][Branch][C][pop][C][pop][=Ring1][->][=Branch][.][Fr][C][C][=C][N][Branch1][Branch1][C][C][=Ring1][=Branch1][Zn][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][dia-f],"[89, 75, 74, 75, 75, 74, 101, 74, 89, 148, 101, 148, 105, 74, 75, 148, 75, 148, 62, 7, 57, 8, 90, 75, 75, 58, 101, 72, 72, 75, 75, 62, 55, 122, 72, 101, 101, 75, 75, 58, 72, 75, 90, 75, 58, 110, 1, 101, 75, 58, 75, 72, 75, 90, 75, 58, 110, 1, 6, 132]",61
pcu_N337_edge178287,2.697829008,[FrH0][C][C][=C][C][=C][Branch][C][=Branch][=C][=C][FrH0][pop][C][=C][Ring1][N][pop][S][C],[O][=C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][O][C][Branch1][C][Fr][=O],pcu,"[64, 61, 61, 52, 61, 52, 60, 61, 51, 52, 52, 64, 72, 61, 52, 68, 65, 72, 71, 61]",20,[O][=C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][O][C][Branch1][C][Fr][=O][&&][pcu],"[48, 7, 20, 22, 34, 48, 41, 20, 1, 48, 22, 20, 22, 34, 9, 48, 22, 20, 22, 34, 48, 41, 20, 1, 48, 22, 20, 22, 34, 9, 20, 2, 48, 22, 20, 22, 34, 48, 55, 54, 22, 20, 2, 48, 22, 20, 22, 34, 48, 55, 54, 5, 20, 2, 48, 22, 20, 22, 34, 48, 55, 54, 2, 48, 22, 20, 22, 34, 9, 4, 90]",71,[FrH0][C][C][=C][C][=C][Branch][C][=Branch][=C][=C][FrH0][pop][C][=C][Ring1][N][pop][S][C][.][O][=C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][O][C][Branch1][C][Fr][=O][&&][pcu],"[89, 75, 75, 58, 75, 58, 74, 75, 57, 58, 58, 89, 148, 75, 58, 110, 101, 148, 113, 75, 8, 104, 58, 72, 75, 90, 104, 97, 72, 1, 104, 75, 72, 75, 90, 60, 104, 75, 72, 75, 90, 104, 97, 72, 1, 104, 75, 72, 75, 90, 60, 72, 2, 104, 75, 72, 75, 90, 104, 111, 110, 75, 72, 2, 104, 75, 72, 75, 90, 104, 111, 110, 55, 72, 2, 104, 75, 72, 75, 90, 104, 111, 110, 2, 104, 75, 72, 75, 90, 60, 6, 147]",93
